country,stream,level,course_name,college_name,ranking,duration_years,total_cost_local,total_cost_inr,avg_salary_local,avg_salary_inr,roi,payback_years
Australia,Engineering & Technology,UG,Civil Engineering; Computer Science; Electrical Engineering; Engineering Technology; Software Engineering,CQUniversity Australia,499,3.0,301818.1818181818,16600000.0,56000.0,3080000.0,-0.07228915662650602,5.3896103896103895
Australia,Engineering & Technology,UG,Civil Engineering; Computer Science; Environmental Engineering; Software Engineering,Charles Darwin University,584,3.0,301818.1818181818,16600000.0,55000.0,3025000.0,-0.08885542168674698,5.487603305785124
Australia,Engineering & Technology,UG,Computer Science; Information Technology; Software Engineering,Bond University,591,2.0,301818.1818181818,16600000.0,72000.0,3960000.0,0.1927710843373494,4.191919191919192
Australia,Engineering & Technology,UG,Computer Science; Environmental Engineering; Software Engineering,Southern Cross University,638,3.0,301818.1818181818,16600000.0,54000.0,2970000.0,-0.10542168674698796,5.589225589225589
Australia,Engineering & Technology,UG,Civil Engineering; Computer Science; Electrical Engineering; Mechanical Engineering,Victoria University,741-750,3.0,301818.1818181818,16600000.0,55000.0,3025000.0,-0.08885542168674698,5.487603305785124
Australia,Engineering & Technology,UG,Computer Science,Australian Catholic University,851-900,3.0,301818.1818181818,16600000.0,55000.0,3025000.0,-0.08885542168674698,5.487603305785124
Australia,Engineering & Technology,UG,Computer Science; Software Engineering,Charles Sturt University,951-1000,3.0,301818.1818181818,16600000.0,54000.0,2970000.0,-0.10542168674698796,5.589225589225589
Australia,Engineering & Technology,UG,Computer Science; Software Engineering,University of New England,1001-1200,3.0,301818.1818181818,16600000.0,52000.0,2860000.0,-0.13855421686746988,5.804195804195804
Australia,Engineering & Technology,UG,Computer Science,The University of Notre Dame Australia,1201-1400,3.0,301818.1818181818,16600000.0,55000.0,3025000.0,-0.08885542168674698,5.487603305785124
India,Engineering & Technology,UG,Aerospace Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,19.0,1900000.0,4.277777777777778,0.9473684210526315
India,Engineering & Technology,PG,Aerospace Engineering ,Indian Institute of Technology Madras,1,5.0,800000.0,800000.0,19.0,1900000.0,10.875,0.42105263157894735
India,Engineering & Technology,UG,Artificial Intelligence and Data Analytics,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,28.0,2800000.0,6.777777777777778,0.6428571428571429
India,Engineering & Technology,UG,Biological Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,UG,Biological Science,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,15.0,1500000.0,3.1666666666666665,1.2
India,Engineering & Technology,UG,Chemical Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,UG,Civil Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,UG,Computational Engineering and Mechanics,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,UG,Computer Science and Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,29.0,2900000.0,7.055555555555555,0.6206896551724138
India,Engineering & Technology,UG,Electrical Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,24.0,2400000.0,5.666666666666667,0.75
India,Engineering & Technology,PG,Engineering Design ,Indian Institute of Technology Madras,1,5.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,UG,Engineering Physics,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,15.0,1500000.0,3.1666666666666665,1.2
India,Engineering & Technology,UG,Instrumentation and Biomedical Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,24.0,2400000.0,5.666666666666667,0.75
India,Engineering & Technology,UG,Mechanical Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,19.0,1900000.0,4.277777777777778,0.9473684210526315
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Naval Architecture and Ocean Engineering,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Physics,Indian Institute of Technology Madras,1,4.0,1800000.0,1800000.0,14.0,1400000.0,2.888888888888889,1.2857142857142858
India,Engineering & Technology,PG,Environmental Engineering,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Machine Design,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Structural Engineering,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,PG,Information Security,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,21.0,2100000.0,12.125,0.38095238095238093
India,Engineering & Technology,PG,Manufacturing Engineering,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Microelectronics,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,22.0,2200000.0,12.75,0.36363636363636365
India,Engineering & Technology,PG,Computer Science and Engineering,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,20.0,2000000.0,11.5,0.4
India,Engineering & Technology,PG,Chemical Engineering,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Power Systems,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,VLSI Design,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,20.0,2000000.0,11.5,0.4
India,Engineering & Technology,PG,Data Science,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,23.0,2300000.0,13.375,0.34782608695652173
India,Engineering & Technology,PG,Artificial Intelligence,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,23.0,2300000.0,13.375,0.34782608695652173
India,Engineering & Technology,PG,Biotechnology,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,PG,Control Systems,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Material Science and Engineering,Indian Institute of Technology Madras,1,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,UG,Abu Dhabi Campus - Chemical Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Abu Dhabi Campus - Computer Science and Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,27.0,2700000.0,6.5,0.6666666666666666
India,Engineering & Technology,UG,Abu Dhabi Campus - Energy Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Biotechnology and Biochemical Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Chemical Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,PG,Chemical Engineering ,Indian Institute of Technology Delhi,2,5.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,UG,Chemistry,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,15.0,1500000.0,3.1666666666666665,1.2
India,Engineering & Technology,UG,Civil Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Computer Science and Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,26.0,2600000.0,6.222222222222222,0.6923076923076923
India,Engineering & Technology,PG,Computer Science and Engineering ,Indian Institute of Technology Delhi,2,5.0,800000.0,800000.0,29.0,2900000.0,17.125,0.27586206896551724
India,Engineering & Technology,UG,Design,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Electrical Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,24.0,2400000.0,5.666666666666667,0.75
India,Engineering & Technology,UG,Electrical Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,23.0,2300000.0,5.388888888888889,0.782608695652174
India,Engineering & Technology,UG,Energy Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,UG,Engineering and Computational Mechanics,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Engineering Physics,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Materials Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Mathematics and Computing,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,29.0,2900000.0,7.055555555555555,0.6206896551724138
India,Engineering & Technology,PG,Mathematics and Computing ,Indian Institute of Technology Delhi,2,5.0,800000.0,800000.0,28.0,2800000.0,16.5,0.2857142857142857
India,Engineering & Technology,UG,Mechanical Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,19.0,1900000.0,4.277777777777778,0.9473684210526315
India,Engineering & Technology,UG,Production and Industrial Engineering,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,17.0,1700000.0,3.7222222222222223,1.0588235294117647
India,Engineering & Technology,UG,Textile Technology,Indian Institute of Technology Delhi,2,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,PG,Microelectronics,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,19.0,1900000.0,10.875,0.42105263157894735
India,Engineering & Technology,PG,Biotechnology,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,PG,Manufacturing Engineering,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,PG,Structural Engineering,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Control Systems,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Computer Science and Engineering,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,23.0,2300000.0,13.375,0.34782608695652173
India,Engineering & Technology,PG,Transportation Engineering,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Environmental Engineering,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,VLSI Design,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,24.0,2400000.0,14.0,0.3333333333333333
India,Engineering & Technology,PG,Communication Engineering,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,22.0,2200000.0,12.75,0.36363636363636365
India,Engineering & Technology,PG,Power Systems,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Machine Design,Indian Institute of Technology Delhi,2,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,UG,Aerospace Engineering,Indian Institute of Technology Bombay,3,4.0,1800000.0,1800000.0,20.0,2000000.0,4.555555555555555,0.9
India,Engineering & Technology,UG,Applied Geophysics,Indian Institute of Technology Bombay,3,4.0,1800000.0,1800000.0,15.0,1500000.0,3.1666666666666665,1.2
